track_id,track_name,artists,genre,track_genre,mood_list,activity_list,tempo,danceability,energy,valence,acousticness,instrumentalness,speechiness,liveness,loudness,duration_ms,popularity
7AsG1F1eMWd17RYan8M3Wm,Dil Nu,AP Dhillon;Shinda Kahlon,Hip-Hop,hip-hop,Happy,commute;party;cooking;driving,117.979,0.811,0.655,0.925,0.0947,1.63e-06,0.0353,0.068,-7.118,233666,71
64bYbVvaukSYcWrUrO6klS,Complete Collapse,Sleeping With Sirens,Rock,metalcore,Energetic,workout,163.081,0.416,0.945,0.491,0.000602,0.0,0.195,0.367,-3.641,192553,57
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,G-Eazy;A$AP Rocky;Cardi B,Pop,indie-pop,Energetic,workout;driving,175.957,0.838,0.771,0.405,0.0117,0.0,0.244,0.0853,-3.791,245386,71
6LDFqCyhyk8WOUve5amVjL,Kardia Koita,George Perris;George Dalaras,Classical,opera,Romantic;Chill;Nostalgic,commute;cooking,91.84,0.582,0.45,0.579,0.466,0.0,0.027,0.067,-6.552,209826,22
4BrchLoM7UtgFfMjp3eQ1z,Bitterusso champagne - Ao vivo,O Rappa,R&B,r-n-b,Energetic,workout,170.013,0.459,0.9,0.488,0.301,0.087,0.111,0.874,-5.215,202457,41
7n8sDrEcuMt0yezLDhIbnN,Come Together,Nox Vahn;Marsh,EDM,progressive-house,Energetic;Dark,workout,79.465,0.306,0.851,0.0392,0.00254,0.212,0.056,0.355,-10.907,222142,49
3bmGBhoUWB52iL5GpPRYGT,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Classical,classical,Sad;Calm,studying;sleep,105.168,0.212,0.147,0.155,0.969,0.898,0.0406,0.111,-19.979,206000,1
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,The Kid LAROI,Hip-Hop,hip-hop,Chill,commute;cooking,93.005,0.662,0.413,0.467,0.213,0.0,0.0299,0.134,-7.357,161384,80
39E9H1TC1i2BM2S9oaNbS6,About Damn Time - Purple Disco Machine Remix,Lizzo;Purple Disco Machine,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party;driving,118.991,0.8,0.771,0.886,0.0531,0.0,0.123,0.229,-6.638,218476,5
7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party,114.635,0.855,0.954,0.668,0.529,0.0,0.264,0.205,-1.19,248133,81
3zkoCPVFKWD6RpwpqqNyLo,Dulce,Little Symphony,Chill,ambient,Sad;Calm,studying;sleep,81.342,0.183,0.123,0.0448,0.694,0.937,0.051,0.373,-21.108,77647,27
1lyZAqin56kwnPlKLbs5xO,The Coolest Cat,Toini & The Tomcats,Rock,rockabilly,Happy;Energetic;Motivated,workout,104.429,0.646,0.909,0.837,0.182,0.000436,0.04,0.17,-3.308,174066,28
7nHQMSRzvcv9nxp2TmIdtV,某夜後台,my little airport,Pop,cantopop,Chill,commute;cooking,80.002,0.525,0.504,0.555,0.229,0.0333,0.0259,0.128,-11.539,174769,45
5uHy68Q7ZWe8Qq9k7EAprS,Sheesha,Karan Aujla,Hip-Hop,hip-hop,Dark,commute;driving,93.886,0.708,0.672,0.399,0.322,0.0,0.0582,0.135,-7.493,160851,72
12LE4Omy9ze8xTOMofMVB3,"Porkanda Singam (EDM Version) [From ""Vikram""]",Anirudh Ravichander,Hip-Hop,hip-hop,Energetic,workout;driving,158.932,0.685,0.755,0.422,0.102,0.194,0.0476,0.159,-6.045,149433,65
1nQ4jgCNZ6Vj6XUCLjK1Q1,Tô Preparado,DJ PV;André e Felipe,R&B,gospel,Happy;Energetic;Motivated,workout;driving,166.019,0.452,0.832,0.852,0.0766,0.0,0.0652,0.373,-2.839,189085,41
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,Hip-Hop,hip-hop,Energetic,workout;driving,169.928,0.591,0.764,0.478,0.0383,0.0,0.0483,0.103,-5.484,141805,89
43jdwv0eTXxB2NsAiDTqxh,Hopeless Romance,Goodnight Fellows,Rock,alt-rock,Calm;Chill,commute,171.993,0.643,0.349,0.798,0.0329,0.0,0.0406,0.0669,-10.85,211070,36
6jWV2lxYytUjUt9zCEYMJ1,I Desire More,Crystal Aikin,R&B,gospel,Energetic;Dark,workout;driving,200.063,0.258,0.8,0.228,0.142,0.0,0.091,0.144,-4.652,258200,37
4Mh04VNolWA9g97ychP72l,Offshore,Shubh,Hip-Hop,hip-hop,Calm,commute,159.986,0.801,0.346,0.653,0.0468,0.00169,0.252,0.112,-13.455,172054,69
11f1KQMywElQqQn6naiKy4,Llegara la Paz,Pappo;Almafuerte,Rock,heavy-metal,Happy;Energetic;Motivated,workout,140.192,0.365,0.912,0.701,7.24e-05,0.000634,0.0442,0.707,-5.877,214533,37
67u3IsSI1tmEsF7jZWPQWc,When Orange is the Sky,Fabrizio Paterlini,Chill,ambient,Sad;Calm,studying;sleep,127.773,0.309,0.0278,0.24,0.988,0.952,0.043,0.081,-38.497,99049,58
3QFlqpEXLKXpU56dENcuiy,Dale Don Dale,Don Omar,Hip-Hop,hip-hop,Happy;Energetic;Motivated,party;driving,95.022,0.831,0.818,0.819,0.0245,0.000319,0.0824,0.0892,-7.827,212413,1
1dHiSGzb9WFtDKnBFJs4KO,Just Say,Coco & Breezy;Tara Carosielli,R&B,soul,Calm,commute;cooking,119.993,0.83,0.419,0.511,0.0465,0.0145,0.063,0.0815,-9.76,166000,67
7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,Sam Smith,EDM,dance,Sad;Chill;Nostalgic,commute,115.129,0.584,0.408,0.333,0.476,0.0,0.0461,0.18,-7.356,246735,78
4yffABDkB5A9flvr9vQFck,Howlin' for You,The Black Keys,Rock,alt-rock,Dark,workout;commute;driving,132.921,0.725,0.747,0.38,0.0272,0.0468,0.0876,0.104,-5.545,191956,66
22LjfafJJbajmRvtsSTGcZ,"Não É Conselho, É Visão",KayBlack;MC Ryan SP;Nagalli;WEY,R&B,funk,Dark,commute;driving,90.26,0.687,0.707,0.463,0.0866,0.0,0.0865,0.173,-6.417,224000,49
7CcqOJJOMBEDORXJzkDdjP,Zaïs: Overture - Live,Jean-Philippe Rameau;Les Musiciens du Louvre;Marc Minkowski,Classical,opera,Sad;Calm;Chill,studying,127.044,0.367,0.349,0.244,0.872,0.74,0.0532,0.1,-15.256,347000,21
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema;Selena Gomez,Pop,pop,Happy;Energetic;Motivated,party;driving,106.999,0.801,0.806,0.802,0.382,0.000669,0.0381,0.114,-5.206,239317,92
6L7KVaJCXL8sxUzByOVFKp,"The Seasons, Op. 37a, TH 135 (Excerpts): No. 6, June ""Barcarolle""",Pyotr Ilyich Tchaikovsky;Una Bourne,Classical,classical,Calm;Nostalgic,studying;sleep,155.492,0.207,0.144,0.358,0.994,0.866,0.039,0.33,-26.105,185453,0
6nQanke7CG03HzTKpjXlhV,"Idomeneo, re di Creta, K.366 / Act 3: Marcia - Live",Wolfgang Amadeus Mozart;English Baroque Soloists;John Eliot Gardiner,Classical,classical,Sad;Calm;Nostalgic,studying;sleep,94.799,0.199,0.00734,0.327,0.805,0.000513,0.0379,0.542,-39.346,83666,7
0q59Jkp2k9QEXctrkNokst,Saguaro Dew,Dan Gibson's Solitudes,Chill,new-age,Sad;Calm,studying;sleep,79.387,0.19,0.034,0.0381,0.963,0.575,0.0414,0.337,-26.14,744173,20
4WPXmPeBP3FKFxYD1uioJk,Picky,Joey Montana,Latin,latino,Happy;Motivated,commute;party;driving,93.249,0.803,0.745,0.792,0.159,0.0,0.0689,0.243,-4.685,180640,0
5UGUV0sOHUlckbPNW6AXUd,Silver Surfer,Callejon,Rock,metalcore,Energetic;Dark,workout,90.07,0.4,0.898,0.333,0.000418,0.0,0.0471,0.522,-4.836,211176,27
2MJhYjlmSHLGblwqnblweV,Purcell : King Arthur : Overture to Act 1,William Christie,Classical,opera,Calm,studying;sleep,139.536,0.452,0.151,0.67,0.849,0.177,0.0435,0.592,-22.641,113333,23
1O6OPFAXdTdjHtT7Z2Hlt8,Goodness of God,Bethel Music;Jenn Johnson,Chill,ambient,Sad;Calm,studying;sleep,110.424,0.37,0.119,0.183,0.953,1.97e-06,0.0392,0.099,-11.513,456480,61
7rtoBjKmANfE5lEd8J64uq,"Ciganské melodie, Op. 55, B. 104 - Arr. by Jiri Teml: IV. Kdyz mne stara matka",Anna Netrebko;PKF – Prague Philharmonia;Emmanuel Villaume,Classical,opera,Sad;Calm,studying;sleep,85.104,0.194,0.101,0.0647,0.965,0.0235,0.0385,0.106,-19.646,190480,19
40KUzcToZooV3Gair9v4I9,CHEI DE GATA,Flora Matos,R&B,r-n-b,Happy;Motivated,workout;commute;party;driving,134.945,0.8,0.724,0.685,0.388,0.000145,0.0404,0.125,-8.101,159937,42
2eEpacct3ss21cgswjMEdw,Mess It Up,Gracie Abrams,Pop,indie-pop,Dark,commute;driving,132.992,0.765,0.582,0.36,0.245,8.21e-05,0.12,0.154,-4.528,171280,0
7KRGQmYu7yEixrsG8fME6Z,Kittys Journey,Boris Brejcha,EDM,minimal-techno,Dark,studying;commute;cooking;driving,124.99,0.826,0.577,0.45,0.000236,0.589,0.0469,0.0733,-10.558,464640,47
0lmuyNAxG9YA3LfXftGzPS,For Mark,Joep Beving,Chill,ambient,Sad;Calm,studying;sleep,138.564,0.277,0.0148,0.153,0.994,0.917,0.035,0.103,-33.992,309600,50
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin,Pop,indie-pop,Happy,commute;party;cooking;driving,132.507,0.75,0.608,0.958,0.00165,0.0,0.0387,0.178,-4.008,173346,83
69qS0nLru3PGLelhY1so3B,"Carmen, Act III, No.19 bis Récit: Que regarde-tu donc? (Carmen/Don José)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,Classical,opera,Sad;Calm,studying;sleep,101.144,0.381,0.0792,0.0704,0.984,0.0,0.057,0.141,-20.414,118533,20
5ONoPS5pUghXhLhqaKsFal,This Forever,Kodak Black,Hip-Hop,hip-hop,Motivated,workout;commute;party;driving,161.657,0.753,0.701,0.517,0.00291,7.77e-06,0.405,0.151,-5.249,161115,1
220KFUVjdcPP0Nw0pUpyeU,Crisantemi,Giacomo Puccini;Arioso Quartett Wien,Classical,classical,Sad;Calm,studying;sleep,83.844,0.15,0.106,0.0553,0.842,0.835,0.0426,0.111,-18.592,342893,0
6y07btbdPt9vgKj5O7Rx1M,Ninguém Pode Impedir,Rose Nascimento,R&B,gospel,Dark,workout;commute;driving,135.552,0.525,0.721,0.342,0.743,0.0,0.0413,0.078,-2.376,239053,40
162RpF0I5vMGaBMMsZ6vqb,Dono do Meu Barco,Arena Louvor;Fernandinho,R&B,gospel,Dark,commute;driving,135.998,0.5,0.659,0.315,0.506,0.0,0.0299,0.455,-6.531,434218,40
5lzWaLo9fTcYDHIx1w0MQM,En Esta Tarde Gris (with Leopoldo Federico y Su Orquesta),Julio Sosa;Leopoldo Federico y su Orquesta,Latin,tango,Romantic;Chill;Nostalgic,commute;cooking;driving,115.293,0.48,0.544,0.491,0.871,0.000219,0.067,0.413,-8.386,228173,19
61f7OTlfrjrZqZc8YZtNGd,Real Life (Mixed),Burna Boy;Stormzy,EDM,dance,Chill,commute;cooking,75.493,0.437,0.592,0.632,0.181,6.45e-06,0.299,0.331,-9.726,124000,4
1FqO0g7Qzy9XhSvSJDVHLw,No Es Culpa Tuya,Chuy Lizarraga y Su Banda Tierra Sinaloense,R&B,r-n-b,Happy;Chill,commute;cooking;driving,138.849,0.644,0.525,0.885,0.403,0.0,0.0321,0.0545,-2.972,168293,44
0e8fTfa0ZKCwOi2UdULooT,Particula,Major Lazer;DJ Maphorisa;Nasty C;Ice Prince;Patoranking;Jidenna,EDM,edm,Dark,commute;driving,100.002,0.678,0.735,0.386,0.0265,2.19e-05,0.0488,0.235,-4.725,204654,51
2JJstgu72jt2qlB9Bw384J,Pra Você,Novo Som,R&B,gospel,Sad;Chill,studying;commute,127.68,0.562,0.406,0.263,0.654,0.0,0.0267,0.0753,-9.924,294586,37
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,Ice Cube;Das EFX,R&B,funk,Happy;Motivated,commute;party;driving,101.368,0.934,0.735,0.768,0.031,8.6e-06,0.251,0.107,-6.668,273106,71
1H25cHqoclhvwvl7BPyCbW,Hula Hoop,Daddy Yankee,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party;driving,175.998,0.799,0.818,0.951,0.113,0.00315,0.0801,0.0942,-4.628,236493,4
5lNQ2M1yJ1HAQGHgUfLlY3,Selfmade,Sidhu Moose Wala,Hip-Hop,hip-hop,Dark,commute;driving,91.952,0.659,0.666,0.326,0.0988,0.0,0.041,0.278,-4.757,179513,60
2T1SNgLERipx3n6iVTeHZA,Shaky Shaky - Remix,Daddy Yankee;Nicky Jam;Plan B;Rome & Urba,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party;driving,175.908,0.813,0.786,0.828,0.107,0.0,0.154,0.238,-4.133,234560,4
25M56KGDZ2hoxd9X6XoAYk,The Funeral Seemed to Be Endless,Marduk,Rock,black-metal,Energetic;Dark,workout,168.725,0.163,0.98,0.219,1.48e-06,0.253,0.132,0.25,-6.672,213866,16
1Nb2v2LCq4dgZLorOGZhNJ,Weak,Deep Chills;Le Boeuf;Kersty Ryan,EDM,deep-house,Happy,commute;party;cooking;driving,119.023,0.795,0.698,0.739,0.416,4.9e-06,0.0462,0.0834,-5.751,141488,50
4lyY06kGvzvmG6ErToOVLe,Dream 1 (before the wind blows it all away) - Pt. 2,Max Richter,Chill,ambient,Sad;Calm,studying;sleep,64.329,0.314,0.00174,0.0628,0.994,0.97,0.0473,0.11,-37.754,142355,54
2aE4cIKXiR4jFdxHK0n75M,The Mass,ERA,Chill,new-age,Dark,commute;driving,109.753,0.772,0.619,0.338,0.56,0.0423,0.0294,0.105,-8.092,220920,55
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,Rock,emo,Happy;Romantic,commute;cooking;driving,129.953,0.734,0.57,0.689,0.847,2.14e-05,0.133,0.112,-7.066,95466,85
7KvKyP3l4lYjB0VVrOsEPr,Vertige - Goa Gil Burning Man Mix,Asia 2001;Goa Gil,EDM,trance,Energetic;Dark,workout;studying,146.027,0.527,0.973,0.182,0.000975,0.719,0.0447,0.367,-9.568,550066,32
369GEQbhFyeOV7SyoleoCr,Sexo,Junior Gonzalez;Larry Harlow,Latin,salsa,Happy,commute;cooking;driving,100.013,0.652,0.696,0.675,0.795,0.00589,0.0373,0.311,-7.248,349733,26
2jt9VV6QGn0tbwkrr26OO6,Arrogant,AP Dhillon;Shinda Kahlon;Gminxr,Hip-Hop,hip-hop,Dark,commute;driving,95.003,0.751,0.739,0.405,0.2,0.0,0.045,0.0926,-6.977,102315,68
6eYsOcDdB5b6rTO5ubMxeV,"Private Party (From ""Don"")",Anirudh Ravichander;Jonita Gandhi,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party,124.031,0.862,0.886,0.896,0.184,1.33e-06,0.123,0.0565,-5.423,216774,71
5JtvedSVWW9McnoEAPJwQm,Sex Sounds,Lil Tjay,R&B,r-n-b,Sad,commute,130.033,0.857,0.427,0.366,0.281,0.0,0.112,0.108,-8.638,162453,76
38LW3UyUW7kT997gH0GszN,"Puccini: La bohème, Act 3: ""Dunque è proprio finita?"" (Rodolfo/Mimì/Marcello/Musetta)","Giacomo Puccini;Giuseppe Di Stefano;Maria Callas;Rolando Panerai;Anna Moffo;Orchestra Del Teatro Alla Scala, Milano;Antonino Votto;Orchestra Del Teatro Alla Scala Di Milan",Classical,opera,Sad;Calm,studying;sleep,80.531,0.18,0.132,0.0552,0.985,0.0115,0.0426,0.108,-15.05,354960,22
6WaxeUC6Fi51agkvyVwhFf,Sheltered Shore,Dan Gibson's Solitudes,Chill,new-age,Sad;Calm,studying;sleep,139.196,0.297,0.158,0.112,0.872,0.0752,0.483,0.972,-30.936,603533,21
4MwKWD6DeX4R4QS741FTbK,MINI GAME ASSOMBRADO CLUB DZ7,DJ GH7;Mc Gw,R&B,funk,Dark;Chill;Nostalgic,commute;driving,130.146,0.692,0.582,0.393,0.562,0.0,0.0734,0.131,-2.514,168089,45
0Ja4hLKiUSw01E01pJ1yGr,Breathe,The Prodigy,EDM,breakbeat,Energetic;Dark,workout;studying;driving,130.041,0.673,0.808,0.303,0.0121,0.878,0.0491,0.037,-6.183,336280,66
4gp3l2UJgijTiAJ9W2nlaV,"Verdi: Aida, Act 2: ""Su! del Nilo al sacro lido"" (Chorus, Amneris, Aida)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,Classical,opera,Sad;Calm,studying;sleep,90.051,0.286,0.166,0.0385,0.982,0.000864,0.0421,0.0384,-17.15,169373,21
22qzLnVq7so9wQK0bxWc6v,A Gente Se Pá - Ao Vivo,Atitude 67,R&B,funk,Energetic;Motivated,workout;driving,167.923,0.627,0.759,0.635,0.477,0.0,0.0824,0.779,-4.195,190099,48
5MTxU2PS6IJVhFHtzMlvyB,Prajna,Little Symphony,Chill,ambient,Sad;Calm,studying;sleep,86.731,0.157,0.118,0.262,0.845,0.908,0.0521,0.119,-23.331,76190,27
39QJ7KkN3L8LLqQqsO85W1,Saiyaan Ji,Yo Yo Honey Singh;Neha Kakkar;Nushrratt Bharuccha,Hip-Hop,hip-hop,Happy,commute;party;cooking;driving,130.024,0.896,0.678,0.604,0.0137,4.1e-05,0.0815,0.11,-2.546,205450,57
2P13hDaVsOIvltSsXmZzXs,Is This the Life I Chose?,Aaryan Shah,R&B,soul,Sad;Calm;Chill,studying,93.941,0.599,0.332,0.184,0.744,6.93e-05,0.0497,0.133,-9.434,217173,54
3jUOrQ2uKek4CMgJEa4ihB,Bica Na Canela,MC Hariel,R&B,funk,Dark,workout;commute;party;driving,127.868,0.712,0.719,0.469,0.324,0.0,0.393,0.0395,-2.993,242823,51
2oBXk4qijx2rEbezdwGyea,Atrai Meu Coração (Ao Vivo),Filhos Do Homem,R&B,gospel,Sad;Calm,sleep,139.852,0.544,0.271,0.233,0.418,7.32e-05,0.0259,0.106,-13.203,322561,39
6KuIO7Ya84QfWoR0JLXn6B,Sirion,Little Symphony,Chill,ambient,Chill;Nostalgic,studying;commute,95.325,0.115,0.43,0.362,0.879,0.978,0.06,0.119,-26.167,127467,28
1sroeVHD561J3z28gphnlf,Tibeyan Da Putt,Sidhu Moose Wala,Hip-Hop,hip-hop,Happy;Chill,commute;cooking;driving,116.498,0.54,0.56,0.727,0.0466,0.0,0.381,0.218,-8.176,308571,61
53lFtfrl5Of2Hkr5eiNscQ,時光機,Terence Siufay,Pop,cantopop,Chill,commute,126.898,0.588,0.465,0.392,0.345,0.0,0.0293,0.0763,-7.488,208004,54
7urxY2iebJABhKrHwmqG95,"La Boutique fantasque, P.120 - Arr. Respighi: 14. Galop",Gioachino Rossini;National Philharmonic Orchestra;Richard Bonynge,Classical,classical,Calm;Nostalgic,studying;sleep,115.119,0.366,0.289,0.402,0.937,0.822,0.0443,0.317,-18.305,295160,0
6Qe3oEUnOc3YkmDtvoFRLj,All Made Up,The Reflectors,Pop,power-pop,Happy;Energetic;Motivated,workout,156.836,0.411,0.918,0.673,0.00822,6.68e-05,0.0477,0.109,-6.479,131573,19
3B9LsCt8XcnoY6WuQZrGWP,5:50 AM (feat. André Freitas) - Ao Vivo,Resgate;André Freitas,R&B,gospel,Dark,commute,83.267,0.286,0.632,0.231,0.0892,1.43e-05,0.0547,0.683,-6.876,301866,39
1ziPUOfnmbNmEPS7ToCGMK,El Inventor Del Mal,Los Antiguos,Rock,heavy-metal,Energetic;Dark,workout,92.718,0.424,0.915,0.245,7.29e-06,0.0689,0.0308,0.391,-5.182,283376,35
7rgUYidQh5tH0YlXCoKaYJ,You Really Got A Hold On Me - Remastered 2009,The Beatles,Rock,psych-rock,Calm;Romantic;Chill,studying;commute,77.643,0.373,0.388,0.687,0.525,0.0,0.0337,0.267,-9.31,181346,53
5vCFfES6cDhDWyTYH4ZwZb,Ready 2 Wear - Benny Benassi Remix,Felix Da Housecat;Benny Benassi,EDM,chicago-house,Dark,commute;cooking;driving,129.983,0.67,0.679,0.43,0.0119,0.0538,0.267,0.0856,-5.989,379520,15
1wn8wa2Vbsj5TZfKQN3rbM,"Vespri Siciliani - Mercé, dilette amiche",Giuseppe Verdi;Vincenzo Ciliberti,Classical,classical,Romantic;Chill;Nostalgic,studying;commute;cooking,125.921,0.336,0.485,0.546,0.949,0.937,0.052,0.844,-11.719,214455,0
2MzU5lu3pSa0WkDKT13NqX,Worlds On Fire,Afrojack;R3HAB;Au/Ra,EDM,edm,Energetic;Dark,workout;driving,124.039,0.621,0.756,0.265,0.0752,1.17e-06,0.114,0.65,-5.623,174193,1
5OGh55D2BCGYzwn3wEeJAN,Christmas Time Is Here,Vince Guaraldi Trio,Jazz,jazz,Sad;Calm,studying;sleep,75.271,0.367,0.122,0.104,0.984,4.4e-05,0.0319,0.172,-21.34,163093,0
47NLAeGZM4cNB3vaOAL5Ik,涙の海で抱かれたい~SEA OF LOVE~ [2018 Remaster],サザンオールスターズ,Pop,j-pop,Happy;Energetic;Motivated,workout,138.915,0.515,0.927,0.708,0.021,0.0,0.0463,0.131,-3.745,267253,38
4xzYXvgKLkX8YRgw8kuvvZ,Nosso Sonho Não é Ilusão / Tão Só - Ao Vivo,Só Pra Contrariar,Latin,pagode,Dark,commute;cooking;driving,134.053,0.651,0.668,0.445,0.75,1.08e-05,0.0364,0.931,-8.194,241613,45
03Bw46XAhNczTEJvT7jtzK,The Release,Paul Cardall,Chill,new-age,Sad;Calm,studying;sleep,80.689,0.279,0.0509,0.0401,0.981,0.945,0.0371,0.11,-18.247,203546,21
1T7QAliOBS2iHntHcTs6jI,The Other Side,Mike Rowland,Chill,new-age,Sad;Calm,studying;sleep,82.104,0.172,0.17,0.121,0.902,0.84,0.0319,0.0965,-14.268,348493,21
6L5QMBrydoaapTDMQ0Anui,Guilty All the Same (feat. Rakim),Linkin Park;Rakim,Rock,grunge,Energetic;Motivated,workout,100.012,0.566,0.969,0.641,0.0287,0.000442,0.046,0.281,-3.369,355120,59
4vHmjZItpw8mWbcRBeWShV,"Le nozze di Figaro, K.492 / Act 3: (La marcia)",Wolfgang Amadeus Mozart;Radio-Symphonie-Orchester Berlin;Ferenc Fricsay,Classical,classical,Calm;Nostalgic,studying;sleep,124.632,0.602,0.25,0.362,0.964,0.89,0.0422,0.175,-12.717,74866,9
6iHbjtE81qfwU4RacVYDqP,Everytime I See You,E-Dee,EDM,j-dance,Happy,commute;cooking;driving,129.378,0.521,0.686,0.624,0.0141,0.0,0.291,0.0846,-8.002,206222,31
1qSnfG6dFPlAo6kq8OAVED,我只在乎你,Teresa Teng,Pop,mandopop,Sad;Chill,commute,140.128,0.553,0.478,0.154,0.915,0.000316,0.0285,0.277,-9.405,252146,52
16frIpnyUb9poRwQxQTmaC,Come With Me,Surfaces;salem ilese,R&B,soul,Happy,commute;cooking;driving,111.936,0.876,0.565,0.931,0.16,0.0284,0.0333,0.114,-6.569,209732,72
1mpVT3sGSMQzhsmDR5O68R,Una Vez Mas,Willie Gonzalez,Latin,salsa,Chill,studying;commute;cooking,95.77,0.692,0.427,0.867,0.547,1.69e-06,0.0347,0.0826,-11.57,346973,28
3uGsBBESeDs4s50u0AoZU6,"Ernani / Part 4: ""Solingo, errante misero"" - Live In New York / 1981",Giuseppe Verdi;Dame Joan Sutherland;Marilyn Horne;Luciano Pavarotti;New York City Opera Orchestra;Richard Bonynge,Classical,opera,Sad;Calm,studying;sleep,85.646,0.27,0.255,0.136,0.969,9.37e-06,0.0568,0.717,-16.1,413053,21
7sJ0VFD8RTibWzn8oBUhzW,Esperar o Sol,Flora Matos;Stereodubs,R&B,r-n-b,Happy,commute;driving,95.273,0.579,0.731,0.5,0.364,0.0,0.26,0.224,-7.382,201226,44
6m4KhMLYzj28XmOtLL4cMU,Linia życia,Kombi,Pop,synth-pop,Energetic;Motivated,workout,154.997,0.506,0.912,0.57,0.00145,0.00283,0.0443,0.345,-10.595,250133,26
6etAsc19pzAmugWALZjpDo,Vallut Bass,AKA AKA;Junge Junge,EDM,minimal-techno,Dark,studying;commute;driving,121.984,0.776,0.608,0.347,0.146,0.894,0.0398,0.0815,-10.491,211475,52
02tjXDTJtONTpjw4XZny3n,As the Darkness Falls,Maxence Cyrin,Chill,ambient,Sad;Calm,studying;sleep,67.631,0.335,0.197,0.176,0.957,0.867,0.0407,0.13,-26.478,100600,51
6DkBCYkJW2hMahel7CK8CD,Caipira,Chitãozinho & Xororó,Latin,sertanejo,Calm;Romantic;Chill,commute,70.867,0.315,0.391,0.502,0.307,0.0,0.0329,0.623,-8.259,276680,45
6lfSsCL894Qw15xbt7cSUy,"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani;Benny Dayal,Hip-Hop,hip-hop,Energetic;Motivated,workout;party,129.036,0.825,0.904,0.528,0.257,1.21e-05,0.0787,0.0715,-5.414,230557,59
5Qkixf9OjJp5a4XphaONKO,Surrender,Elvis Presley,Rock,rockabilly,Happy,commute;cooking,82.61,0.454,0.666,0.894,0.758,2.89e-05,0.0379,0.275,-8.193,112226,44
79MHQXymz8cGX8OOAjXn7J,Baby Marvake Maanegi,Raftaar,Hip-Hop,hip-hop,Energetic;Motivated,workout;driving,179.993,0.658,0.815,0.559,0.00132,0.0106,0.0559,0.178,-5.898,187541,59
7qEPgeBTHIzhc8ddT725Yi,Never Lose Sight of The Goals,For Today,Rock,death-metal,Energetic;Dark,workout,183.604,0.278,0.952,0.165,2.31e-05,0.221,0.28,0.112,-5.278,306320,22
0m85o7Xiapkqe39TV6fMOG,Pot-Pourri: Me Faz um Dengo / Disritmia - Ao Vivo,Roberta Sá;Martinho Da Vila,Latin,mpb,Happy,commute;cooking,87.91,0.644,0.685,0.563,0.598,0.00187,0.072,0.913,-8.624,323778,43
4I4CvvN1DT1yhnbukLbsd7,Ligger med en ful (feat. Markus Krunegård),Little Jinder;Markus Krunegård,Pop,synth-pop,Dark,commute;driving,108.949,0.685,0.731,0.388,0.136,5.89e-06,0.036,0.101,-5.087,182841,26
12V0iduYsoXxsQYTSeFB2H,Viah,Jass Manak,Hip-Hop,hip-hop,Energetic;Dark,workout;driving,169.975,0.533,0.757,0.358,0.00733,0.0,0.0453,0.111,-6.73,162441,59
6wfm9juwwokarp3HiI1tg2,Late,Nils Frahm,Chill,ambient,Sad;Calm,studying;sleep,103.431,0.348,0.00533,0.216,0.986,0.898,0.0415,0.108,-37.7,198584,60
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,Pop,pop,Dark,commute;driving,185.727,0.41,0.611,0.0899,0.0228,0.0,0.0467,0.116,-8.271,184447,90
70XnKsO3UnIT4FnEwChQXx,= (Equal Sign),j-hope,Pop,k-pop,Happy;Motivated,commute;driving,105.848,0.673,0.75,0.708,0.0155,5.44e-06,0.0655,0.348,-5.831,114477,73
3uZiNvBNQldjl4OJiKsuxe,Brothers Anthem,Ajay-Atul;Vishal Dadlani,Hip-Hop,hip-hop,Dark,commute;driving,95.032,0.552,0.668,0.152,0.421,0.0117,0.0473,0.159,-9.111,353676,59
2EFMxVVT7hykww7WqBnLEs,Sundhari Neeyum Sundharan Njanum,Kamal Haasan;S. Janaki,Pop,k-pop,Calm;Romantic,studying;commute,112.882,0.831,0.368,0.696,0.956,0.215,0.0353,0.158,-10.158,315010,49
